dataset,model,score_optimized,score_not_optimized
diabetes,decision_tree,0.5696202531645569,0.6265060240963856
diabetes,decision_tree,0.6580645161290323,0.5925925925925926
diabetes,decision_tree,0.6040268456375839,0.5802469135802469
diabetes,decision_tree,0.5764705882352942,0.6127167630057804
diabetes,decision_tree,0.5859872611464968,0.627906976744186
diabetes,decision_tree,0.6335403726708074,0.5609756097560975
diabetes,decision_tree,0.5714285714285714,0.5365853658536586
diabetes,decision_tree,0.6012269938650308,0.6012269938650308
diabetes,decision_tree,0.6410256410256411,0.5822784810126582
diabetes,decision_tree,0.5732484076433121,0.6103896103896104
diabetes,decision_tree,0.5766871165644172,0.5411764705882353
diabetes,mlp,0.7261904761904762,0.7195121951219512
diabetes,mlp,0.6227544910179641,0.6265060240963856
diabetes,mlp,0.6626506024096386,0.6545454545454545
diabetes,mlp,0.6206896551724138,0.6578947368421053
diabetes,mlp,0.6987951807228916,0.6829268292682926
diabetes,mlp,0.6163522012578617,0.5962732919254657
diabetes,mlp,0.6627906976744186,0.686046511627907
diabetes,mlp,0.674698795180723,0.6787878787878788
diabetes,mlp,0.6904761904761905,0.674698795180723
diabetes,mlp,0.6707317073170732,0.674698795180723
diabetes,mlp,0.6136363636363636,0.6091954022988506
diabetes,mlp,0.6250000000000001,0.6114649681528662
diabetes,mlp,0.6419753086419753,0.6064516129032258
diabetes,mlp,0.670807453416149,0.6666666666666667
diabetes,mlp,0.6871165644171778,0.6832298136645963
diabetes,mlp,0.6707317073170732,0.638036809815951
diabetes,mlp,0.6508875739644969,0.686046511627907
diabetes,mlp,0.6211180124223602,0.654320987654321
diabetes,mlp,0.5949367088607596,0.6341463414634146
diabetes,mlp,0.6666666666666666,0.6551724137931034
diabetes,mlp,0.7261904761904762,0.6909090909090909
diabetes,mlp,0.6707317073170732,0.6826347305389222
diabetes,mlp,0.6878980891719745,0.6666666666666667
diabetes,mlp,0.6329113924050632,0.6666666666666666
diabetes,mlp,0.6503067484662576,0.6424242424242423
diabetes,mlp,0.6582278481012659,0.6794871794871794
diabetes,mlp,0.6380368098159509,0.654320987654321
diabetes,mlp,0.6790123456790124,0.6625766871165645
diabetes,mlp,0.6335403726708074,0.6107784431137725
diabetes,mlp,0.6499999999999999,0.6506024096385542
diabetes,knn,0.5952380952380952,0.6583850931677019
diabetes,knn,0.5911949685534591,0.6467065868263473
diabetes,knn,0.5540540540540541,0.5540540540540541
diabetes,knn,0.6153846153846153,0.6242038216560509
diabetes,knn,0.6341463414634146,0.6341463414634146
diabetes,knn,0.6040268456375839,0.6040268456375839
diabetes,knn,0.6808510638297871,0.6629213483146067
diabetes,knn,0.6375,0.6375
diabetes,knn,0.6913580246913581,0.7080745341614907
diabetes,knn,0.6375,0.6436781609195402
diabetes,knn,0.6282051282051282,0.627450980392157
diabetes,knn,0.603550295857988,0.6467065868263473
diabetes,knn,0.6289308176100629,0.6583850931677019
diabetes,knn,0.5986394557823128,0.5986394557823128
diabetes,knn,0.6352941176470588,0.6352941176470588
diabetes,knn,0.6272189349112426,0.6309523809523809
diabetes,knn,0.5789473684210527,0.5733333333333333
diabetes,knn,0.6114649681528662,0.6375
diabetes,knn,0.6951219512195121,0.6748466257668712
diabetes,knn,0.5769230769230769,0.5935483870967742
diabetes,knn,0.670807453416149,0.670807453416149
diabetes,knn,0.6184210526315791,0.6419753086419753
diabetes,knn,0.7142857142857143,0.7142857142857143
diabetes,knn,0.6363636363636365,0.6363636363636365
diabetes,knn,0.6467065868263472,0.6329113924050632
diabetes,knn,0.5789473684210527,0.6583850931677019
diabetes,knn,0.6748466257668712,0.6823529411764707
diabetes,knn,0.6538461538461539,0.6832298136645963
diabetes,knn,0.7411764705882352,0.7411764705882352
diabetes,knn,0.6829268292682926,0.6829268292682926
hill_valley,random_forest,0.9696969696969698,0.9615384615384616
hill_valley,random_forest,0.9833333333333333,0.9438202247191013
hill_valley,random_forest,0.96398891966759,0.9222222222222223
hill_valley,random_forest,0.9917808219178081,0.9808219178082191
hill_valley,random_forest,0.9696969696969698,0.9617486338797815
hill_valley,random_forest,0.9835164835164835,0.96398891966759
hill_valley,random_forest,0.9835164835164835,0.9637883008356546
hill_valley,random_forest,0.967032967032967,0.9641873278236914
hill_valley,random_forest,0.9750692520775622,0.9723756906077348
hill_valley,random_forest,0.9664804469273743,0.9608938547486033
hill_valley,random_forest,0.9863013698630136,0.9808219178082191
hill_valley,random_forest,0.9889502762430938,0.9719101123595506
hill_valley,random_forest,0.9861495844875345,0.9575070821529745
hill_valley,random_forest,0.9725274725274725,0.9752066115702479
hill_valley,random_forest,0.9672131147540983,0.9752066115702479
hill_valley,random_forest,0.9752066115702479,0.9637883008356546
hill_valley,random_forest,0.9754768392370572,0.967032967032967
hill_valley,random_forest,0.96398891966759,0.9441340782122905
hill_valley,random_forest,0.9808219178082191,0.9693593314763231
hill_valley,random_forest,0.9917355371900827,0.9861495844875345
hill_valley,random_forest,0.9641873278236914,0.9505494505494505
hill_valley,random_forest,0.9608938547486033,0.9584487534626039
hill_valley,random_forest,0.978021978021978,0.9473684210526315
hill_valley,random_forest,0.958217270194986,0.9550561797752809
hill_valley,random_forest,0.9805013927576602,0.961111111111111
hill_valley,random_forest,0.9725274725274725,0.9779005524861878
hill_valley,random_forest,0.978021978021978,0.9696969696969698
hill_valley,random_forest,0.9752066115702479,0.9662921348314606
hill_valley,random_forest,0.9863760217983651,0.9782608695652174
hill_valley,random_forest,0.9862258953168045,0.96986301369863
hill_valley,decision_tree,0.8346883468834688,0.8502673796791443
hill_valley,decision_tree,0.9120879120879121,0.8888888888888888
hill_valley,decision_tree,0.8628571428571429,0.8450704225352111
hill_valley,decision_tree,0.8698060941828255,0.8523676880222841
hill_valley,decision_tree,0.8894878706199462,0.8501362397820164
hill_valley,decision_tree,0.8184281842818428,0.8238482384823849
hill_valley,decision_tree,0.8579387186629527,0.8611111111111112
hill_valley,decision_tree,0.8595041322314049,0.8507042253521128
hill_valley,decision_tree,0.8746666666666667,0.8666666666666666
hill_valley,decision_tree,0.8505747126436781,0.8441926345609065
hill_valley,decision_tree,0.8383561643835616,0.837465564738292
hill_valley,decision_tree,0.830188679245283,0.8228882833787466
hill_valley,decision_tree,0.845303867403315,0.8524590163934426
hill_valley,decision_tree,0.8937329700272478,0.8924731182795699
hill_valley,decision_tree,0.8260869565217392,0.8097826086956522
hill_valley,decision_tree,0.8858695652173912,0.8736263736263735
hill_valley,decision_tree,0.8797814207650272,0.8657534246575341
hill_valley,decision_tree,0.8729281767955802,0.8571428571428571
hill_valley,decision_tree,0.8450704225352111,0.8666666666666666
hill_valley,decision_tree,0.9534246575342467,0.8516483516483516
hill_valley,decision_tree,0.865979381443299,0.869109947643979
hill_valley,decision_tree,0.868347338935574,0.8587257617728531
hill_valley,decision_tree,0.849462365591398,0.8463611859838275
hill_valley,decision_tree,0.8655913978494623,0.8657534246575341
hill_valley,decision_tree,0.8486486486486486,0.8517520215633424
hill_valley,decision_tree,0.8651685393258427,0.8746518105849582
hill_valley,decision_tree,0.8247978436657684,0.8355795148247978
hill_valley,decision_tree,0.8555555555555556,0.8777777777777778
hill_valley,decision_tree,0.8338028169014085,0.8376068376068375
hill_valley,decision_tree,0.8498583569405099,0.8611898016997167
hill_valley,mlp,0.7335640138408305,0.5868725868725869
hill_valley,mlp,0.9058823529411764,0.9521276595744681
hill_valley,mlp,0.904040404040404,0.9378238341968912
hill_valley,mlp,0.839506172839506,0.8658536585365854
hill_valley,mlp,0.9137055837563451,0.9152542372881357
hill_valley,mlp,0.9574468085106383,0.8780487804878049
hill_valley,mlp,0.9625668449197862,0.972972972972973
hill_valley,mlp,0.9441340782122905,0.9731182795698924
hill_valley,mlp,0.8564705882352942,0.9680851063829787
hill_valley,mlp,0.5868725868725869,0.9063291139240507
hill_valley,mlp,0.9402597402597402,0.9473684210526315
hill_valley,mlp,0.7042253521126761,0.9203084832904884
hill_valley,mlp,0.946236559139785,0.9417989417989417
hill_valley,mlp,0.9295774647887324,0.4938271604938272
hill_valley,mlp,0.9312169312169313,0.9022556390977443
hill_valley,mlp,0.9565217391304348,0.8872549019607844
hill_valley,mlp,0.8883248730964467,0.8641975308641977
hill_valley,mlp,0.96514745308311,0.8354430379746836
hill_valley,mlp,0.9299719887955181,0.922680412371134
hill_valley,mlp,0.8787878787878787,0.96986301369863
hill_valley,mlp,0.9193548387096774,0.9326145552560646
hill_valley,mlp,0.9358288770053476,0.892128279883382
hill_valley,mlp,0.9226361031518626,0.935064935064935
hill_valley,mlp,0.9065155807365438,0.7896440129449838
hill_valley,mlp,0.9190751445086704,0.8844221105527638
hill_valley,mlp,0.9002849002849004,0.9458689458689459
hill_valley,mlp,0.96514745308311,0.8765432098765432
hill_valley,mlp,0.9058823529411764,0.9181286549707602
hill_valley,mlp,0.9498680738786279,0.8703703703703703
hill_valley,mlp,0.7718120805369127,0.9239766081871346
hill_valley,knn,0.994535519125683,0.9756097560975611
hill_valley,knn,0.9809264305177112,0.9917355371900827
hill_valley,knn,0.9972602739726028,0.964769647696477
hill_valley,knn,0.9890710382513661,0.9891304347826088
hill_valley,knn,0.9917355371900827,0.932249322493225
hill_valley,knn,0.9945054945054945,0.9863760217983651
hill_valley,knn,0.9703504043126684,0.9890710382513661
hill_valley,knn,0.986449864498645,0.9810298102981031
hill_valley,knn,0.9623655913978494,0.9783783783783783
hill_valley,knn,0.9891304347826088,0.9754768392370572
hill_valley,knn,0.9732620320855615,0.9623655913978494
hill_valley,knn,0.9918256130790191,0.9782608695652174
hill_valley,knn,0.994535519125683,0.9781420765027322
hill_valley,knn,0.9890710382513661,0.989010989010989
hill_valley,knn,0.994535519125683,0.9891304347826088
hill_valley,knn,0.9918256130790191,0.9891304347826088
hill_valley,knn,0.9756097560975611,0.9810298102981031
hill_valley,knn,0.9891304347826088,0.9890710382513661
hill_valley,knn,0.9918256130790191,0.9836956521739131
hill_valley,knn,1.0,0.994535519125683
hill_valley,knn,0.986449864498645,0.9836065573770493
hill_valley,knn,0.989010989010989,0.9863013698630136
hill_valley,knn,0.986449864498645,0.9837837837837838
hill_valley,knn,0.9700272479564033,0.9836956521739131
hill_valley,knn,0.9918256130790191,0.9918256130790191
hill_valley,knn,0.9836956521739131,0.9756097560975611
hill_valley,knn,0.9836956521739131,0.9436997319034852
hill_valley,knn,0.9703504043126684,0.9890710382513661
hill_valley,knn,0.9781420765027322,0.9836956521739131
hill_valley,knn,0.986449864498645,0.9782608695652174
ionosphere,random_forest,0.9113924050632912,0.9487179487179489
ionosphere,random_forest,0.9166666666666667,0.9066666666666667
ionosphere,random_forest,0.958904109589041,0.958904109589041
ionosphere,random_forest,0.9135802469135803,0.891566265060241
ionosphere,random_forest,0.9090909090909091,0.9113924050632912
ionosphere,random_forest,0.8888888888888888,0.9230769230769231
ionosphere,random_forest,0.9333333333333332,0.904109589041096
ionosphere,random_forest,0.8918918918918918,0.8378378378378377
ionosphere,random_forest,0.8974358974358975,0.8888888888888888
ionosphere,random_forest,0.9047619047619047,0.891566265060241
ionosphere,random_forest,0.925,0.9367088607594938
ionosphere,random_forest,0.9210526315789473,0.8947368421052632
ionosphere,random_forest,0.925,0.925
ionosphere,random_forest,0.9066666666666667,0.88
ionosphere,random_forest,0.9599999999999999,0.9210526315789473
ionosphere,random_forest,0.9,0.8947368421052632
ionosphere,random_forest,0.9024390243902439,0.8888888888888888
ionosphere,random_forest,0.8831168831168831,0.8421052631578947
ionosphere,random_forest,0.918918918918919,0.9066666666666667
ionosphere,random_forest,0.9500000000000001,0.925
ionosphere,random_forest,0.9230769230769231,0.918918918918919
ionosphere,random_forest,0.9610389610389611,0.9473684210526315
ionosphere,random_forest,0.8732394366197183,0.904109589041096
ionosphere,random_forest,0.8831168831168831,0.868421052631579
ionosphere,random_forest,0.9,0.9024390243902439
ionosphere,random_forest,0.9487179487179489,0.9333333333333332
ionosphere,random_forest,0.9333333333333332,0.904109589041096
ionosphere,random_forest,0.918918918918919,0.918918918918919
ionosphere,random_forest,0.8717948717948718,0.8717948717948718
