dataset,model,score_optimized,score_not_optimized
megawatt1,random_forest,0.6666666666666667,0.5714285714285714
megawatt1,random_forest,0.631578947368421,0.625
megawatt1,random_forest,0.47058823529411764,0.47058823529411764
megawatt1,random_forest,0.5,0.5882352941176471
megawatt1,random_forest,0.7058823529411765,0.631578947368421
megawatt1,random_forest,0.4444444444444444,0.4444444444444444
megawatt1,random_forest,0.7368421052631577,0.6666666666666666
megawatt1,random_forest,0.782608695652174,0.761904761904762
megawatt1,random_forest,0.5555555555555556,0.5555555555555556
megawatt1,random_forest,0.631578947368421,0.7499999999999999
megawatt1,random_forest,0.6666666666666666,0.6666666666666666
megawatt1,random_forest,0.5882352941176471,0.75
megawatt1,random_forest,0.631578947368421,0.47058823529411764
megawatt1,random_forest,0.5,0.5333333333333333
megawatt1,random_forest,0.5882352941176471,0.5882352941176471
megawatt1,random_forest,0.5882352941176471,0.5555555555555556
megawatt1,random_forest,0.5,0.5
megawatt1,random_forest,0.6250000000000001,0.7058823529411765
megawatt1,random_forest,0.5,0.5
megawatt1,random_forest,0.5555555555555556,0.5555555555555556
megawatt1,random_forest,0.7368421052631577,0.6666666666666666
megawatt1,decision_tree,0.6,0.7000000000000001
megawatt1,decision_tree,0.631578947368421,0.5555555555555556
megawatt1,decision_tree,0.625,0.5882352941176471
megawatt1,decision_tree,0.7368421052631577,0.7058823529411765
megawatt1,decision_tree,0.4444444444444445,0.5882352941176471
megawatt1,decision_tree,0.36363636363636365,0.5714285714285715
megawatt1,decision_tree,0.7777777777777778,0.7999999999999999
megawatt1,decision_tree,0.47058823529411764,0.7058823529411765
megawatt1,decision_tree,0.3333333333333333,0.3076923076923077
megawatt1,decision_tree,0.7777777777777777,0.875
megawatt1,decision_tree,0.5882352941176471,0.5882352941176471
megawatt1,decision_tree,0.7142857142857143,0.42857142857142855
megawatt1,decision_tree,0.6666666666666666,0.625
megawatt1,decision_tree,0.7272727272727274,0.631578947368421
megawatt1,decision_tree,0.875,0.625
megawatt1,decision_tree,0.3333333333333333,0.2857142857142857
megawatt1,decision_tree,0.6666666666666666,0.5
megawatt1,decision_tree,0.7058823529411765,0.7777777777777777
megawatt1,decision_tree,0.5882352941176471,0.5333333333333333
megawatt1,decision_tree,0.3076923076923077,0.26666666666666666
megawatt1,decision_tree,0.5,0.6666666666666666
megawatt1,decision_tree,0.4444444444444444,0.5
megawatt1,decision_tree,0.6,0.6666666666666666
megawatt1,decision_tree,0.4444444444444444,0.4210526315789474
megawatt1,decision_tree,0.5555555555555556,0.5882352941176471
megawatt1,decision_tree,0.5,0.47058823529411764
megawatt1,decision_tree,0.4444444444444444,0.26666666666666666
megawatt1,decision_tree,0.6666666666666667,0.7368421052631577
megawatt1,decision_tree,0.7000000000000001,0.6666666666666665
megawatt1,decision_tree,0.6666666666666666,0.7058823529411765
megawatt1,mlp,0.8888888888888888,0.8888888888888888
megawatt1,mlp,0.7000000000000001,0.7000000000000001
megawatt1,mlp,0.5454545454545455,0.5454545454545455
megawatt1,mlp,0.5555555555555556,0.5555555555555556
megawatt1,mlp,0.5555555555555556,0.5555555555555556
megawatt1,mlp,0.6666666666666666,0.6666666666666666
megawatt1,mlp,0.375,0.375
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.631578947368421,0.631578947368421
megawatt1,mlp,0.7999999999999999,0.7999999999999999
megawatt1,mlp,0.4615384615384615,0.4615384615384615
megawatt1,mlp,0.631578947368421,0.6666666666666665
megawatt1,mlp,0.5555555555555556,0.5882352941176471
megawatt1,mlp,0.5882352941176471,0.5882352941176471
megawatt1,mlp,0.0,0.761904761904762
megawatt1,mlp,0.35294117647058826,0.35294117647058826
megawatt1,mlp,0.761904761904762,0.761904761904762
megawatt1,mlp,0.0,0.0
megawatt1,mlp,0.4761904761904762,0.4761904761904762
megawatt1,mlp,0.5263157894736842,0.5263157894736842
megawatt1,mlp,0.7058823529411765,0.7058823529411765
megawatt1,mlp,0.6666666666666665,0.6666666666666665
megawatt1,mlp,0.5833333333333334,0.608695652173913
megawatt1,mlp,0.6,0.6
megawatt1,mlp,0.8421052631578948,0.8421052631578948
megawatt1,mlp,0.5555555555555556,0.5555555555555556
megawatt1,mlp,0.625,0.625
megawatt1,mlp,0.7368421052631579,0.7777777777777777
megawatt1,mlp,0.6956521739130436,0.6399999999999999
megawatt1,mlp,0.75,0.75
megawatt1,knn,0.5714285714285714,0.5714285714285714
megawatt1,knn,0.8421052631578948,0.8421052631578948
megawatt1,knn,0.5882352941176471,0.5882352941176471
megawatt1,knn,0.5714285714285714,0.5714285714285714
megawatt1,knn,0.5555555555555556,0.5555555555555556
megawatt1,knn,0.42857142857142855,0.42857142857142855
megawatt1,knn,0.5263157894736842,0.5263157894736842
megawatt1,knn,0.5,0.5
megawatt1,knn,0.6666666666666666,0.6666666666666666
megawatt1,knn,0.6666666666666667,0.6666666666666667
megawatt1,knn,0.5263157894736842,0.5263157894736842
megawatt1,knn,0.5555555555555556,0.5555555555555556
megawatt1,knn,0.761904761904762,0.761904761904762
megawatt1,knn,0.39999999999999997,0.39999999999999997
megawatt1,knn,0.5555555555555556,0.5555555555555556
megawatt1,knn,0.7000000000000001,0.7000000000000001
megawatt1,knn,0.7000000000000001,0.7000000000000001
megawatt1,knn,0.5555555555555556,0.5555555555555556
megawatt1,knn,0.47058823529411764,0.47058823529411764
megawatt1,knn,0.375,0.375
megawatt1,knn,0.4210526315789474,0.4210526315789474
megawatt1,knn,0.6666666666666667,0.6666666666666667
megawatt1,knn,0.14285714285714285,0.14285714285714285
megawatt1,knn,0.26666666666666666,0.26666666666666666
megawatt1,knn,0.5882352941176471,0.5882352941176471
megawatt1,knn,0.5454545454545455,0.5454545454545455
megawatt1,knn,0.5263157894736842,0.5263157894736842
megawatt1,knn,0.8421052631578948,0.8421052631578948
megawatt1,knn,0.5333333333333333,0.5333333333333333
megawatt1,knn,0.5714285714285714,0.5714285714285714
sonar,random_forest,0.7666666666666667,0.7692307692307692
sonar,random_forest,0.8135593220338982,0.7796610169491527
sonar,random_forest,0.7666666666666667,0.7719298245614035
sonar,random_forest,0.7936507936507937,0.8070175438596492
sonar,random_forest,0.8196721311475409,0.8333333333333334
sonar,random_forest,0.8000000000000002,0.7796610169491527
sonar,random_forest,0.8524590163934426,0.8571428571428572
sonar,random_forest,0.8524590163934426,0.7868852459016394
sonar,random_forest,0.8253968253968255,0.8070175438596492
sonar,random_forest,0.8387096774193549,0.8615384615384616
sonar,random_forest,0.8571428571428571,0.7857142857142856
sonar,random_forest,0.8405797101449275,0.8405797101449275
sonar,random_forest,0.8333333333333334,0.7540983606557378
sonar,random_forest,0.8275862068965517,0.8196721311475409
sonar,random_forest,0.7936507936507937,0.8196721311475409
sonar,random_forest,0.8333333333333334,0.7999999999999999
sonar,random_forest,0.8928571428571429,0.896551724137931
sonar,random_forest,0.78125,0.7936507936507938
sonar,random_forest,0.8571428571428572,0.847457627118644
sonar,random_forest,0.7868852459016393,0.8064516129032259
sonar,random_forest,0.9152542372881356,0.9152542372881356
sonar,random_forest,0.870967741935484,0.8571428571428572
sonar,random_forest,0.7301587301587302,0.7575757575757577
sonar,random_forest,0.8253968253968255,0.7999999999999999
sonar,random_forest,0.8115942028985509,0.8484848484848485
sonar,random_forest,0.8615384615384615,0.888888888888889
sonar,random_forest,0.8333333333333334,0.8196721311475409
sonar,random_forest,0.8571428571428571,0.8148148148148148
sonar,random_forest,0.8363636363636363,0.7924528301886793
sonar,random_forest,0.9152542372881356,0.896551724137931
sonar,decision_tree,0.6875,0.7936507936507938
sonar,decision_tree,0.6774193548387097,0.7384615384615385
sonar,decision_tree,0.8135593220338982,0.75
sonar,decision_tree,0.6666666666666667,0.6206896551724138
sonar,decision_tree,0.6909090909090909,0.6885245901639345
sonar,decision_tree,0.8387096774193549,0.7213114754098361
sonar,decision_tree,0.7857142857142857,0.8070175438596492
sonar,decision_tree,0.6666666666666666,0.6984126984126984
